category_id,cnt,maker,model,detail,model_detail,cost_wages,cost_repairparts,cost_total,part,repair
as-0081016,47687,현대,싼타페,싼타페TM(18),디젤2.0,448337.0,0,448337,,Front bumper:repair;Bumper:coating
as-0081046,47711,기아,K9,K9,3.3 GDI 노블레스,411332.0,128800,540132,,"Front bumper:repair,coating"
as-0081051,47714,기아,쏘렌토,올뉴쏘렌토(18),2.0 디젤 노블레스,375437.0,0,375437,,"Front bumper:repair,coating"
as-0081088,47739,현대,투싼,올뉴투싼(15),R2.0 모던,384296.0,0,384296,,"Front bumper:repair,coating"
as-0081138,47778,현대,싼타페,싼타페TM(18),가솔린2.0 T 인스퍼레이션,483219.0,0,483219,Front bumper,"Bumper:coating,exchange"
as-0081139,47779,기아,카니발,올뉴카니발(14),2.2디젤노블레스(9인승),458164.0,0,458164,Front bumper,"Front bumper:repair,coating"
as-0081154,47790,현대,싼타페,싼타페DM,디젤 2.0 2WD,428317.0,0,428317,Front bumper,Front bumper:repair;Bumper:coating
as-0081172,47804,기아,스포티지,스포티지(16),노블레스 2.0,376925.0,0,376925,,"Front bumper:repair,coating"
as-0081221,47835,기아,모닝,올뉴모닝(17),럭셔리,332653.0,0,332653,Front bumper,"Front bumper:repair,coating"
as-0081223,47836,현대,아반떼,아반떼AD(16),1.6 GDI 모던,221519.0,0,221519,Front bumper,"Bumper:coating,exchange"
as-0081243,47853,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,1034649.0,0,1034649,"Front fender,Front bumper","Bumper:coating,exchange"
as-0081250,47859,기아,모닝,올뉴모닝(15),바이퓨얼 럭셔리,479629.0,0,479629,"Front door,Front fender,Rear door","Bumper:coating,exchange"
as-0081256,47861,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,1025129.0,0,1025129,Wheel,"Bumper:coating,exchange"
as-0081288,47884,현대,쏘나타,LF 쏘나타,2.0 CVVL SMART,459667.0,0,459667,,Front bumper:repair;Bumper:coating
as-0081310,47894,기아,모닝,올 뉴 모닝(11),럭셔리,271549.0,0,271549,Front bumper,"Bumper:coating,exchange"
as-0081326,47904,현대,그랜저,HG그랜져,HG 300 LPI (15),422673.0,0,422673,"Front door,Front bumper,Rear door","Front bumper:repair,coating"
as-0081328,47905,현대,G70,G70(17),2.0T,715169.0,0,715169,,"Bumper:coating,exchange"
as-0081350,47918,현대,EQ900,EQ900,3.8 GDI 프레스티지,489233.0,0,489233,Rear bumper,"Front bumper:repair,coating"
as-0081366,47927,기아,카니발,올뉴카니발(14),2.2디젤럭셔리(9인승),507577.0,0,507577,Front bumper,"Front bumper:repair,coating"
as-0081376,47931,현대,싼타페,싼타페DM,디젤 2.0 2WD,444967.0,0,444967,Front bumper,"Front bumper:repair;Bumper:coating,exchange"
as-0081401,47947,현대,쏘나타,쏘나타(19),G2.0,654859.0,0,654859,,Side mirror:exchange
as-0081404,47950,현대,EQ900,EQ900,3.8 GDI 프레스티지,489273.0,0,489273,Front bumper,"Front bumper:repair,coating"
as-0081407,47953,현대,쏘나타,쏘나타(19),G2.0,873267.0,0,873267,,Front bumper:repair;Bumper:coating
as-0081408,47954,현대,싼타페,싼타페(15),디젤2.0  익스 스페셜,434909.0,0,434909,Front bumper,"Bumper:coating,exchange"
as-0081413,47957,기아,K7,올 뉴 K7,3.0 LPI 렌터카 프레스티지,347443.0,0,347443,,"Front bumper:repair,coating"
as-0081422,47965,현대,쏘나타,쏘나타(19),G2.0,276669.0,0,276669,Bonnet,"Bumper:coating,exchange"
as-0081442,47981,한국GM,스파크,더넥스트스파크,LTZ(에코),442322.0,0,442322,,"Front bumper:repair,coating"
as-0081451,47985,현대,싼타페,싼타페TM(18),디젤2.2,438367.0,0,438367,Rear bumper,Front bumper:repair;Bumper:coating
as-0081500,48021,기아,모닝,올뉴모닝(15),럭셔리,374107.0,0,374107,,Front bumper:repair;Bumper:coating
as-0081519,48031,현대,쏘나타,LF 쏘나타,2.0 CVVL SMART,374439.0,0,374439,,"Bumper:coating,exchange"
as-0081520,48032,현대,아반떼,아반떼AD(16),1.6 GDI 모던,221479.0,0,221479,Front bumper,"Bumper:coating,exchange"
as-0081521,48033,현대,그랜저,그랜져IG(17),LPi 렌터카 3.0,464011.0,0,464011,,"Front bumper:repair,coating"
as-0081523,48035,현대,스타렉스,그랜드스타렉스웨건(18),디젤 스마트(12인승),264829.0,0,264829,,"Bumper:coating,exchange"
as-0081530,48041,현대,싼타페,싼타페(15),디젤2.0  익스클루시브,701677.0,0,701677,,"Front bumper:repair;Bumper:coating,exchange"
as-0081535,48046,한국GM,스파크,더넥스트스파크,LS,626540.0,0,626540,Front bumper,"Front bumper:sheet_metal,exchange,coating"
as-0081544,48052,현대,아반떼,아반떼AD(16),1.6 GDI 모던,580819.0,0,580819,,"Bumper:coating,exchange"
as-0081550,48056,현대,그랜저,HG그랜져,HG 240,295219.0,0,295219,"Front fender,Front bumper","Bumper:coating,exchange"
as-0081566,48069,현대,쏘나타,LF 쏘나타,2.0 CVVL SMART,836427.0,0,836427,"Front fender,Front bumper","Front bumper:repair;Bumper:coating,exchange"
as-0081581,48075,현대,아반떼,아반떼AD(16),1.6 GDI 모던,721947.0,0,721947,"Bonnet,Front bumper",Front bumper:repair;Bumper:coating
as-0081611,48099,현대,싼타페,싼타페(15),디젤2.0  프리미엄,454077.0,0,454077,Front bumper,Front bumper:repair;Bumper:coating
as-0081612,48100,르노삼성,SM3,뉴SM3(2012),SE,359105.0,0,359105,,"Front bumper:repair,coating"
as-0081615,48103,현대,그랜저,HG그랜져,HG 300,267979.0,0,267979,,"Bumper:coating,exchange"
as-0081618,48105,현대,펠리세이드,팰리세이드(19),프레스티지 가솔린,505569.0,0,505569,Front bumper,"Bumper:coating,exchange"
as-0081622,48106,현대,펠리세이드,팰리세이드(19),프레스티지 가솔린,494449.0,0,494449,Front bumper,"Bumper:coating,exchange"
as-0081628,48110,현대,아반떼,아반떼AD(16),1.6 GDI 모던,472879.0,0,472879,,"Bumper:coating,exchange"
as-0081632,48112,기아,스포티지,스포티지(16),노블레스 2.0,395480.0,0,395480,Front bumper,"Front bumper:repair,coating"
as-0081636,48115,기아,모닝,올뉴모닝(15),럭셔리,915169.0,0,915169,"Bonnet,Front bumper","Bumper:coating,exchange"
as-0081663,48133,현대,그랜저,HG그랜져,HG 300 (15),465259.0,206363,671622,Front bumper,"Bumper:coating,exchange"
as-0081664,48134,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,674789.0,0,674789,"Head lights,Front bumper","Bumper:coating,exchange"
as-0081668,48137,현대,아반떼,아반떼AD(16),1.6 GDI 모던,693317.0,0,693317,Front bumper,Front bumper:repair;Bumper:coating
as-0081670,48139,현대,싼타페,싼타페(15),디젤2.0  프리미엄,659699.0,0,659699,,"Bumper:coating,exchange"
as-0081678,48144,현대,그랜저,HG그랜져,HG 300,287309.0,0,287309,Front bumper,"Bumper:coating,exchange"
as-0081695,48157,기아,카렌스,올뉴카렌스,2.0 LPI (7인승),413748.0,0,413748,,"Front bumper:repair,coating"
as-0081720,48173,현대,그랜저,그랜져IG(17),가솔린 2.4 프리미엄 스페셜,436274.0,0,436274,,"Front bumper:repair,coating"
as-0081740,48185,현대,투싼,올뉴투싼(15),R2.0 모던,348070.0,0,348070,,"Front bumper:repair,coating"
as-0081749,48191,현대,아반떼,아반떼AD(16),1.6 GDI 모던,565339.0,0,565339,Front bumper,"Bumper:coating,exchange"
as-0081756,48195,기아,K3,K3(18),럭셔리,447867.0,0,447867,Rear door,Front bumper:repair;Bumper:coating
as-0081764,48199,현대,아반떼,아반떼AD(16),SPORT M/T,327527.0,0,327527,,Front bumper:repair;Bumper:coating
as-0081769,48204,현대,아반떼,아반떼AD(16),1.6 GDI 모던,835867.0,0,835867,"Bonnet,Front bumper",Front bumper:repair;Bumper:coating
as-0081777,48211,기아,레이,레이(18),가솔린 럭셔리,34390.0,0,34390,"Rear fender,Rear bumper",Front bumper:repair
as-0081784,48214,현대,아반떼,아반떼AD(16),1.6 GDI 모던,410908.0,0,410908,,Front bumper:repair;Bumper:coating
as-0081814,48237,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,670049.0,0,670049,"Front fender,Front bumper","Bumper:coating,repair,exchange"
as-0081822,48243,기아,니로,니로,프레스티지,352364.0,0,352364,,"Front bumper:repair,coating"
as-0081842,48257,현대,그랜저,HG그랜져,HG 240 (15),318029.0,0,318029,,"Bumper:coating,exchange"
as-0081852,48263,기아,K3,K3(18),노블레스,372729.0,0,372729,Front bumper,"Bumper:coating,exchange"
as-0081908,48305,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,629209.0,0,629209,Bonnet,"Bumper:coating,exchange"
as-0081914,48309,기아,K3,K3(18),노블레스,381549.0,0,381549,,"Bumper:coating,exchange"
as-0081926,48320,현대,그랜저,HG그랜져,HG 300,635347.0,0,635347,,"Front bumper:repair;Bumper:coating,exchange"
as-0081932,48325,기아,셀토스,셀토스(19),1.6가솔린터보 노블레스,331099.0,0,331099,Front bumper,"Bumper:coating,exchange"
as-0081934,48327,현대,아반떼,아반떼MD(13),1.6 GDI,350938.0,0,350938,Front bumper,"Front bumper:repair,coating"
as-0081943,48334,현대,그랜저,HG그랜져,HG 300 LPI (15),941557.0,0,941557,,Front bumper:repair;Bumper:coating
as-0081946,48337,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,943737.0,0,943737,"Front door,Front fender,Rocker panel(R)","Front bumper:repair;Bumper:coating,exchange"
as-0081948,48339,기아,모닝,올뉴모닝(15),럭셔리,358268.0,0,358268,Rear bumper,Front bumper:repair;Bumper:coating
as-0081951,48341,현대,싼타페,싼타페DM,디젤 2.0 4WD,704999.0,0,704999,"Bonnet,Front bumper","Bumper:coating,exchange"
as-0081955,48343,현대,G80,G80(16),3.3 프리미엄 럭셔리,480747.0,0,480747,Front bumper,Front bumper:repair;Bumper:coating
as-0081992,48369,현대,그랜저,HG그랜져,HG 300,411922.0,0,411922,Front fender,Front bumper:repair;Bumper:coating
as-0082011,48383,기아,K3,K3,프레스티지,544807.0,0,544807,Front bumper,"Front bumper:repair,coating"
as-0082026,48398,현대,G80,G80(16),디젤 프리미엄럭셔리,584908.0,0,584908,,Front bumper:repair;Bumper:coating
as-0082045,48412,르노삼성,SM7,SM7 Nova,LE,621566.0,0,621566,Rear bumper,"Front bumper:repair,coating"
as-0082046,48413,현대,투싼,올뉴투싼(15),R2.0 모던,110220.0,0,110220,,Wheel:exchange
as-0082053,48417,현대,투싼,투싼 IX,디젤 모던,363495.0,0,363495,,"Front bumper:repair,coating"
as-0082087,48445,현대,아반떼,아반떼AD(16),1.6 GDI 모던,647487.0,0,647487,Rear bumper,Front bumper:repair;Bumper:coating
as-0082104,48456,현대,싼타페,싼타페DM,디젤 2.0 2WD,418809.0,0,418809,"Front fender,Front bumper","Bumper:coating,exchange"
as-0082126,48469,현대,G70,G70(17),2.0T,512029.0,0,512029,,"Bumper:coating,exchange"
as-0082132,48473,쌍용,코란도,코란도스포츠,CX7 (4WD),794046.0,0,794046,,"Front bumper:sheet_metal,exchange,coating"
as-0082140,48481,현대,싼타페,싼타페DM,디젤 2.0 2WD,719569.0,0,719569,Front bumper,"Bumper:coating,exchange"
as-0082151,48486,현대,아반떼,아반떼AD(16),1.6 GDI 모던,444350.0,0,444350,Front bumper,"Bumper:coating,exchange"
as-0082162,48494,현대,G70,G70(17),2.0T,743957.0,0,743957,,Front bumper:repair;Bumper:coating
as-0082167,48496,르노삼성,SM6,SM6,2.0 GDE LE,474445.0,0,474445,,"Front bumper:repair,coating"
as-0082181,48504,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,591389.0,0,591389,Front bumper,"Bumper:coating,exchange"
as-0082185,48506,현대,그랜저,HG그랜져,HG 240,287309.0,0,287309,Front bumper,"Bumper:coating,exchange"
as-0082214,48526,현대,G80,G80(16),3.3 프리미엄 럭셔리,706227.0,0,706227,Front fender,Front bumper:repair;Bumper:coating
as-0082230,48539,현대,아반떼,아반떼AD(16),1.6 GDI 모던,586827.0,0,586827,,Front bumper:repair;Bumper:coating
as-0082279,48573,현대,투싼,올뉴투싼(15),UⅡ 1.7 프리미엄,605072.0,0,605072,"Bonnet,Front bumper","Front bumper:repair,coating"
as-0082284,48575,현대,그랜저,그랜져IG(17),가솔린 3.0 익스,472104.0,0,472104,,"Front bumper:repair,coating"
as-0082300,48586,기아,니로,니로,노블레스,406718.0,0,406718,Front bumper,"Front bumper:repair,coating"
as-0082329,48604,현대,싼타페,싼타페TM(18),디젤2.0,564609.0,0,564609,,"Bumper:coating,exchange"
as-0082358,48624,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,1024789.0,0,1024789,"Front fender,Bonnet","Bumper:coating,exchange"
as-0082374,48633,현대,G80,G80(16),3.3 프리미엄 럭셔리,478977.0,0,478977,Front bumper,Front bumper:repair;Bumper:coating
as-0082375,48634,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,646289.0,1144500,1790789,Side mirror,"Bumper:coating,exchange"
as-0082388,48644,현대,쏘나타,쏘나타(19),G2.0,516149.0,0,516149,,"Bumper:coating,exchange"
as-0082394,48649,현대,그랜저,그랜져IG(17),가솔린 2.4 프리미엄 스페셜,427105.0,0,427105,,"Front bumper:repair,coating"
as-0082395,48650,현대,G80,G80(16),3.3 프리미엄 럭셔리,631079.0,0,631079,Front bumper,"Bumper:coating,exchange"
as-0082403,48657,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,1016369.0,0,1016369,"Bonnet,Front fender","Bumper:coating,exchange"
as-0082404,48658,현대,아반떼,아반떼AD(16),1.6 GDI 모던,403789.0,0,403789,,"Bumper:coating,exchange"
as-0082406,48660,현대,쏘나타,LF 쏘나타,2.0 LPI,502229.0,0,502229,,"Bumper:coating,exchange"
as-0082434,48681,현대,베뉴,베뉴(19),FLUK,346090.0,0,346090,,"Bumper:coating,repair"
as-0082445,48690,기아,K5,K5(18),가솔린1.6 터보 노블레스 스페셜,657046.0,0,657046,,"Front bumper:repair,coating"
as-0082447,48692,현대,쏘나타,쏘나타(19),G2.0,503377.0,0,503377,,Front bumper:repair;Bumper:coating
as-0082450,48694,현대,스타렉스,그랜드스타렉스웨건(18),디젤 모던(12인승),516298.0,0,516298,,Front bumper:repair;Bumper:coating
as-0082461,48703,현대,아반떼,아반떼AD(16),1.6 GDI 모던,527990.0,0,527990,Front bumper,"Bumper:coating,exchange"
as-0082476,48716,기아,스토닉,스토닉,1.4 가솔린 트랜디,642757.0,0,642757,,Front bumper:repair;Bumper:coating
as-0082488,48726,기아,모닝,올뉴모닝(17),럭셔리,334651.0,0,334651,Front bumper,"Front bumper:repair,coating"
as-0082502,48733,현대,펠리세이드,팰리세이드(19),프레스티지 가솔린,540179.0,0,540179,,"Bumper:coating,exchange"
as-0082519,48744,현대,아반떼,아반떼AD(16),1.6 GDI 모던,895409.0,0,895409,"Head lights,Front fender,Front bumper,Wheel","Bumper:coating,exchange"
as-0082524,48747,현대,싼타페,싼타페DM,디젤 2.0 2WD,356929.0,0,356929,Front bumper,"Bumper:coating,exchange"
as-0082528,48751,기아,K5,K5,가솔린 2.0 디럭스,351558.0,0,351558,Front bumper,"Front bumper:repair,coating"
as-0082533,48754,현대,베뉴,베뉴(19),FLUK,744067.0,0,744067,,"Front bumper:repair;Bumper:coating,exchange"
as-0082537,48757,기아,카니발,올뉴카니발(14),2.2디젤노블레스(9인승),510081.0,0,510081,Rear bumper,"Front bumper:repair,coating"
as-0082538,48758,현대,쏘나타,LF 쏘나타,2.0 CVVL PREMIUM,102110.0,132727,234837,,Wheel:exchange
as-0082548,48765,한국GM,스파크,더넥스트스파크,LT(에코),502950.0,0,502950,"Front fender,Front bumper","Bumper:coating,exchange"
as-0082563,48778,현대,아슬란,아슬란,G330 PREMIUM,411519.0,0,411519,Front bumper,"Front bumper:repair,coating"
as-0082573,48788,현대,G80,G80(16),3.3 프리미엄 럭셔리,511769.0,348181,859950,Front bumper,"Bumper:coating,exchange"
as-0082582,48795,현대,싼타페,싼타페TM(18),디젤2.2,512149.0,0,512149,"Front fender,Front bumper","Bumper:coating,exchange"
as-0082584,48797,현대,G80,G80(20)-RG3,가솔린 2.5 터보,435007.0,0,435007,,Front bumper:repair;Bumper:coating
as-0082586,48799,현대,싼타페,싼타페DM,디젤 2.0 2WD,360549.0,0,360549,Front bumper,"Bumper:coating,exchange"
as-0082598,48806,현대,아반떼,아반떼MD(13),1.6 VGT,133410.0,73636,207046,Wheel,Wheel:exchange
as-0082609,48812,현대,EQ900,EQ900,5.0 GDI 프리미엄럭셔리,486523.0,0,486523,,"Front bumper:repair,coating"
as-0082617,48818,기아,K5,K5(18),LPi 2.0 렌터카,437713.0,0,437713,Front bumper,"Front bumper:repair,coating"
as-0082625,48821,한국GM,스파크,더넥스트스파크,LT(에코),503010.0,0,503010,Front bumper,"Bumper:coating,exchange"
as-0082626,48822,현대,그랜저,HG그랜져,HG 300,400577.0,0,400577,,Front bumper:repair;Bumper:coating
as-0082659,48850,현대,그랜저,HG그랜져,HG 300,468589.0,0,468589,,"Bumper:coating,exchange"
as-0082662,48852,현대,그랜저,HG그랜져,HG 300,613937.0,0,613937,,"Front bumper:repair;Bumper:coating,exchange"
as-0082667,48855,현대,펠리세이드,팰리세이드(19),프레스티지 가솔린,496869.0,0,496869,,"Bumper:coating,repair"
as-0082670,48858,현대,투싼,올뉴투싼(15),R2.0 모던,329130.0,0,329130,Rear fender,"Front bumper:repair,coating"
as-0082699,48872,현대,투싼,올뉴투싼(15),R2.0 모던,345089.0,0,345089,Front bumper,"Front bumper:repair,coating"
as-0082703,48875,현대,그랜저,HG그랜져,HG 300,631847.0,0,631847,"Front fender,Front bumper",Front bumper:repair;Bumper:coating
as-0082705,48877,현대,그랜저,HG그랜져,HG 240,617799.0,0,617799,Front bumper,"Bumper:coating,exchange"
as-0082715,48885,현대,G80,GV80(20),가솔린2.5터보(7인승),478677.0,0,478677,,Front bumper:repair;Bumper:coating
as-0082727,48893,현대,쏘나타,LF 쏘나타,2.0 CVVL SMART,324409.0,0,324409,Trunk lid,"Bumper:coating,exchange"
as-0082743,48906,현대,아반떼,아반떼AD(16),1.6 GDI 모던,482800.0,113636,596436,"Front bumper,Wheel","Bumper:coating,exchange"
as-0082752,48914,현대,i30,i30 (2012),1.6 VGT Extreme,364956.0,0,364956,Front bumper,"Front bumper:repair,coating"
as-0082808,48951,기아,모닝,올 뉴 모닝(11),럭셔리,322989.0,0,322989,Front bumper,"Bumper:coating,exchange"
as-0082815,48956,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,420660.0,0,420660,,"Front bumper:repair,coating"
as-0082816,48957,현대,쏘나타,LF 쏘나타 뉴라이즈,2.0 모던,497128.0,0,497128,,"Front bumper:repair,coating"
as-0082868,48992,기아,K3,K3(18),럭셔리,449637.0,0,449637,Rear bumper,"Front bumper:repair;Bumper:coating,exchange"
as-0082888,49002,르노삼성,SM6,SM6,2.0 LPE RE,456436.0,0,456436,,"Front bumper:repair,coating"
as-0082904,49009,현대,G80,G80(16),3.3 프리미엄 럭셔리,739927.0,0,739927,"Front fender,Front bumper",Front bumper:repair;Bumper:coating
as-0082909,49014,현대,코나,코나EV(19),프리미엄,575099.0,0,575099,Front bumper,"Bumper:coating,exchange"
as-0082915,49018,현대,그랜저,HG그랜져,HG 300 (15),281109.0,0,281109,,"Bumper:coating,exchange"
as-0082919,49020,기아,모닝,올뉴모닝(15),럭셔리,262229.0,0,262229,,"Bumper:coating,exchange"
as-0082921,49021,현대,싼타페,싼타페DM,디젤 2.0 2WD,610719.0,0,610719,"Front fender,Front bumper","Bumper:coating,exchange"
as-0082933,49030,기아,K3,K3(4도어)(16),프레스티지(가솔린),330349.0,0,330349,,"Bumper:coating,exchange"
as-0082936,49032,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,443017.0,0,443017,Front bumper,Front bumper:repair;Bumper:coating
as-0082940,49035,현대,쏘나타,쏘나타(19),G2.0,405457.0,0,405457,,Front bumper:repair;Bumper:coating
as-0082950,49042,한국GM,스파크,더넥스트스파크,LTZ,290769.0,0,290769,,"Bumper:coating,exchange"
as-0082970,49057,현대,아반떼,아반떼AD(16),1.6 GDI 모던,759919.0,91818,851737,Front bumper,"Bumper:coating,exchange"
as-0082995,49077,현대,그랜저,그랜져IG(17),가솔린 2.4 프리미엄 스페셜,492309.0,0,492309,Rear door,"Front bumper:repair,coating"
